Species_Name,# papers PCR pos,# papers PCR neg (whether seropos or seroneg),# papers isolated,tiplabel,gen,fam,Notes regarding IUCN status,ord,clade,higher,MSW3_sciName_matched,genes,extinct.,samp,PC,,Rodents,superres,Flag,Zdiv,MSW05_Order,MSW05_Genus,MSW05_Species,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X7.1_DispersalAge_d,X9.1_GestationLen_d,X12.1_HabitatBreadth,X22.1_HomeRange_km2,X22.2_HomeRange_Indiv_km2,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X24.1_TeatNumber,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,References,X5.5_AdultBodyMass_g_EXT,X16.2_LittersPerYear_EXT,X5.6_NeonateBodyMass_g_EXT,X5.7_WeaningBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,WOS_HITS,Production,postnatGR,RelAgeSexMat,RelAgeBirth,logNeoBM,Abrocomidae,Anomaluridae,Aplodontiidae,Bathyergidae,Calomyscidae,Capromyidae,Castoridae,Caviidae,Chinchillidae,Cricetidae,Ctenodactylidae,Ctenomyidae,Cuniculidae,Dasyproctidae,Dinomyidae,Dipodidae,Echimyidae,Erethizontidae,Geomyidae,Gliridae,Heptaxodontidae,Heteromyidae,Hystricidae,Muridae,Myocastoridae,Nesomyidae,Octodontidae,Pedetidae,Petromuridae,Platacanthomyidae,Sciuridae,Spalacidae,Thryonomyidae,MammRich,SpeciesDensity
Oxymycterus_paramensis,,,,Oxymycterus_paramensis_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Oxymycterus_paramensis,1,0,sampled,PC12_Cricetidae,1487,Oxymycterus_paramensis,0,0,0,Rodentia,Oxymycterus,paramensis,NA,3.737431495,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,890;2655,NA,NA,NA,NA,12.43186006,-14.15,-31.6,-22.87,-63.23,-70.12,-66.68,0,3.060114532,1,0.11,73.9,120.04,858.85,1377.79,1.791759469,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,-2.845205197
Oxymycterus_quaestor,,,,Oxymycterus_quaestor_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Oxymycterus_quaestor,1,0,sampled,PC12_Cricetidae,1488,Oxymycterus_quaestor,0,0,0,Rodentia,Oxymycterus,quaestor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,NA
Oxymycterus_roberti,,,,Oxymycterus_roberti_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Oxymycterus_roberti,0,0,imputed,PC12_Cricetidae,1489,Oxymycterus_roberti,0,0,0,Rodentia,Oxymycterus,roberti,NA,4.427358445,100,NA,NA,91.56,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.585786916,NA,NA,NA,NA,NA,3,NA,NA,NA,730;890;1822;1843;1947;2655,NA,NA,NA,NA,13.80926911,-11.98,-23.15,-17.57,-38.86,-49.64,-44.25,1,4.100989105,2,0.07,119.68,211.59,1129.15,1436.03,1.609437912,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,-3.556380292
Oxymycterus_rufus,1,2,,Oxymycterus_rufus_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,aka O. rutilans (ITIS),RODENTIA,Mouse-related,Euarchontoglires,Oxymycterus_rufus,2,0,sampled,PC12_Cricetidae,1490,Oxymycterus_rufus,0,0,0,Rodentia,Oxymycterus,rufus,2,4.406841191,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,2.51,2.6,31.2,NA,6.308408047,NA,4.50821866,NA,NA,1,2,13.94,NA,NA,543;730;890;1297;1849;2655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.044522438,NA,NA,0.096965812,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,NA
Oxymycterus_wayku,,,,Oxymycterus_wayku_CRICETIDAE_RODENTIA,Oxymycterus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,NA,1,0,sampled,PC12_Cricetidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paralomys_gerbillus,,,,Paralomys_gerbillus_CRICETIDAE_RODENTIA,Paralomys,CRICETIDAE,aka to Phyllotis gerbillus,RODENTIA,Mouse-related,Euarchontoglires,Paralomys_gerbillus,2,0,sampled,PC12_Cricetidae,1501,Paralomys_gerbillus,0,0,0,Rodentia,Paralomys,gerbillus,NA,2.856470206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2655,NA,NA,NA,NA,9.473358269,-13.58,-15.65,-14.62,-74.6,-76.39,-75.5,2,3.010128154,2,0.08,3.89,131.99,373.46,1155.95,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,-2.256894725
Pearsonomys_annectens,,1,,Pearsonomys_annectens_CRICETIDAE_RODENTIA,Pearsonomys,CRICETIDAE,aka Geoxus annectens,RODENTIA,Mouse-related,Euarchontoglires,Pearsonomys_annectens,2,0,sampled,PC12_Cricetidae,1526,Pearsonomys_annectens,0,0,0,Rodentia,Pearsonomys,annectens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,NA
Pennatomys_nivalis,,,,Pennatomys_nivalis_CRICETIDAE_RODENTIA,Pennatomys,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,NA,0,1,imputed,PC12_Cricetidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peromyscus_attwateri,1,,,Peromyscus_attwateri_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_attwateri,3,0,sampled,PC12_Cricetidae,1544,Peromyscus_attwateri,0,0,0,Rodentia,Peromyscus,attwateri,1,3.328626689,NA,NA,NA,NA,NA,5,NA,NA,NA,0.00181,-6.308918778,NA,3.53,NA,18,NA,5.69211467,NA,NA,NA,NA,NA,2,NA,NA,NA,1297;2151;2561;2655,NA,NA,NA,NA,13.02592402,37.64,28.86,33.25,-91.01,-101.85,-96.43,0,3.29175447,1,0.04,66.18,167.7,794.5,1092.25,2.63905733,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,-3.585204915
Peromyscus_aztecus,1,,,Peromyscus_aztecus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_aztecus,5,0,sampled,PC12_Cricetidae,1545,Peromyscus_aztecus,0,1,1,Rodentia,Peromyscus,aztecus,1,3.526360525,112,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3.49,NA,NA,NA,6.802383652,NA,NA,NA,NA,NA,1,NA,NA,NA,1297;2151;2655;2926;2927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.833213344,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,NA
Peromyscus_beatae,2,,,Peromyscus_beatae_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_beatae,1,0,sampled,PC12_Cricetidae,1546,Peromyscus_beatae,0,1,1,Rodentia,Peromyscus,beatae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.302585093,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,NA
Peromyscus_boylii,4,2,,Peromyscus_boylii_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_boylii,6,0,sampled,PC12_Cricetidae,1547,Peromyscus_boylii,1,1,4,Rodentia,Peromyscus,boylii,1,3.173878459,NA,NA,NA,54.28,23.2,NA,NA,3.148453361,NA,0.00285,-5.925676807,NA,3.18,NA,18,NA,6.255903581,NA,4.03724497,NA,NA,NA,NA,NA,NA,NA,478;635;730;1297;1474;1540;1573;1822;2151;2425;2426;2655;2727,NA,NA,NA,NA,14.78193268,46.27,19.6,32.94,-98.1,-123.81,-110.96,0,2.978077338,0,0.1,30.57,112.74,426.62,1021.01,4.33073334,NA,NA,0.104944444,NA,0.340444115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,-3.859805171
Peromyscus_bullatus,,,,Peromyscus_bullatus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_bullatus,0,0,imputed,PC12_Cricetidae,1548,Peromyscus_bullatus,0,0,0,Rodentia,Peromyscus,bullatus,1,3.688879454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151;2655,NA,NA,NA,NA,7.977052036,19.95,19.47,19.71,-96.99,-97.61,-97.3,92,4.909488112,92,0.08,129.59,144.35,1130.43,1459.3,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,-1.385208435
Peromyscus_californicus,1,2,,Peromyscus_californicus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_californicus,3,0,sampled,PC12_Cricetidae,1549,Peromyscus_californicus,0,0,0,Rodentia,Peromyscus,californicus,1,3.753730426,116,13.5,NA,49.71,47.8,6,NA,3.494991261,NA,0.00113,-6.70890442,24,1.94,4.37,NA,NA,8.217932343,NA,3.912023005,NA,NA,NA,2,29.83,17.61,NA,730;835;1200;1297;1540;1573;1822;1849;1943;1999;2151;2477;2655,NA,NA,NA,NA,11.9748239,38.11,29.93,34.02,-114.71,-122.51,-118.61,1,5.140141932,2,0.11,31.03,125.13,326.1,1149.77,5.676753802,0.543818112,4.085846868,NA,NA,0.63447727,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,-3.060720854
Peromyscus_caniceps,,,,Peromyscus_caniceps_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_caniceps,0,0,imputed,PC12_Cricetidae,1550,Peromyscus_caniceps,0,0,0,Rodentia,Peromyscus,caniceps,1,NA,89.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63;2151,22.88,NA,NA,NA,2.899771882,25.71,25.64,25.67,-111.02,-111.07,-111.04,4,1.609437912,4,0,9,202,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-0.560384923
Peromyscus_carletoni,,,,Peromyscus_carletoni_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,NA,1,0,sampled,PC12_Cricetidae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peromyscus_crinitus,,2,,Peromyscus_crinitus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_crinitus,4,0,sampled,PC12_Cricetidae,1551,Peromyscus_crinitus,0,0,0,Rodentia,Peromyscus,crinitus,1,2.79239135,82.84,16,NA,28.02,19.75,4,NA,3.231989464,NA,0.00314,-5.695814305,26,3.08,2.05,NA,NA,7.088467208,NA,4.265352359,1,4,NA,2,23.91,14.09,NA,730;808;835;880;1215;1297;1495;1822;1943;2151;2477;2655,NA,NA,NA,NA,13.7427563,45.35,28.41,36.88,-107.05,-121.59,-114.32,0,2.070653036,0,0.12,20.16,95.9,289.4,960.17,2.397895273,0.736495416,6.433789954,NA,NA,0.340444115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,-3.656649366
Peromyscus_dickeyi,,,,Peromyscus_dickeyi_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_dickeyi,0,0,imputed,PC12_Cricetidae,1552,Peromyscus_dickeyi,0,0,0,Rodentia,Peromyscus,dickeyi,1,3.353406718,100.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688;2151,NA,NA,NA,NA,-4.92675381,27.43,27.43,27.43,-111.86,-111.86,-111.86,1,0.693147181,1,0,NA,NA,NA,NA,0.693147181,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.741721985
Peromyscus_difficilis,,,,Peromyscus_difficilis_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_difficilis,2,0,sampled,PC12_Cricetidae,1553,Peromyscus_difficilis,0,0,0,Rodentia,Peromyscus,difficilis,1,3.3304172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.88,NA,NA,NA,5.088151737,NA,NA,NA,NA,NA,NA,25.9,NA,NA,633;730;835;1297;2151;2655,NA,NA,NA,NA,12.98883292,28.8,16.13,22.46,-96.22,-108.28,-102.25,2,4.457481913,3,0.07,52.87,159.13,750.5,1289.23,2.708050201,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,-3.149616771
Peromyscus_eremicus,1,4,,Peromyscus_eremicus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_eremicus,4,0,sampled,PC12_Cricetidae,1554,Peromyscus_eremicus,0,1,1,Rodentia,Peromyscus,eremicus,1,3.123685638,91.4,13.5,NA,29.61,21.5,6,NA,3.308716529,2,0.00226,-5.907123399,38.5,2.52,3,NA,NA,6.067058914,NA,3.990279503,1,4,2,2,20.88,NA,NA,447;635;730;742;786;808;835;1116;1215;1297;1822;1849;1943;2151;2473;2477;2655;2888;2928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.060443011,NA,NA,NA,NA,0.399673721,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,NA
Peromyscus_eva,,,,Peromyscus_eva_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_eva,0,0,imputed,PC12_Cricetidae,1555,Peromyscus_eva,0,0,0,Rodentia,Peromyscus,eva,1,3.090587805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151;2655,NA,NA,NA,NA,11.07815538,28.5,22.86,25.68,-109.39,-113.69,-111.54,1,1.921324674,1,0.06,12.43,198.97,NA,NA,1.791759469,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,-3.078787991
Peromyscus_fraterculus,,,,Peromyscus_fraterculus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_fraterculus,3,0,sampled,PC12_Cricetidae,1556,Peromyscus_fraterculus,0,0,0,Rodentia,Peromyscus,fraterculus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.945910149,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,NA
Peromyscus_furvus,,,,Peromyscus_furvus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_furvus,2,0,sampled,PC12_Cricetidae,1557,Peromyscus_furvus,0,0,0,Rodentia,Peromyscus,furvus,1,3.496204485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297;2151;2655,NA,NA,NA,NA,10.02129059,21.54,17.95,19.75,-96.5,-99.31,-97.9,22,4.591375475,37,0.08,102.43,199.12,1103.8,1441.55,1.609437912,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,-2.068889975
Peromyscus_gossypinus,,1,,Peromyscus_gossypinus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_gossypinus,2,0,sampled,PC12_Cricetidae,1558,Peromyscus_gossypinus,1,1,2,Rodentia,Peromyscus,gossypinus,1,3.320710131,98.51,13.5,NA,36.98,21.5,1,NA,3.135494216,2,0.00396,-5.300319369,NA,3.7,4,15.5,NA,6.240821505,NA,3.903587527,NA,NA,2,3,22.33,NA,NA,730;786;1188;1297;1417;1756;1822;1849;1916;1918;2151;2166;2591;2655;2727;3063,NA,NA,NA,NA,13.95640376,37.78,24.94,31.36,-75.71,-96.61,-86.16,0,4.012772909,5,0.06,103.39,180.86,1009.15,1129.87,4.521788577,0.864499078,NA,0.106623656,NA,0.340444115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,-4.069963066
Peromyscus_grandis,,,,Peromyscus_grandis_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_grandis,2,0,sampled,PC12_Cricetidae,1559,Peromyscus_grandis,0,0,0,Rodentia,Peromyscus,grandis,1,4.262679877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297;2151;2655,NA,NA,NA,NA,8.601096744,15.68,15,15.34,-89.27,-90.4,-89.84,30,4.111037785,30,0.19,132.32,228.78,1491.38,1638.58,1.386294361,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,-1.542284256
Peromyscus_gratus,,,,Peromyscus_gratus_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_gratus,2,0,sampled,PC12_Cricetidae,1560,Peromyscus_gratus,0,0,0,Rodentia,Peromyscus,gratus,1,3.308716529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151;2655,NA,NA,NA,NA,13.30608765,34.71,17.04,25.87,-96.7,-109.19,-102.94,0,4.278054044,1,0.09,53.97,158.49,708.83,1314.71,1.791759469,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,-3.251130541
Peromyscus_guardia,,,,Peromyscus_guardia_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_guardia,0,0,imputed,PC12_Cricetidae,1561,Peromyscus_guardia,0,0,0,Rodentia,Peromyscus,guardia,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151,NA,NA,NA,NA,6.843451397,29.58,29,29.29,-113.12,-113.6,-113.36,6,1.945910149,6,0.2,11,185,NA,NA,1.945910149,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-2.068983192
Peromyscus_guatemalensis,,,,Peromyscus_guatemalensis_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_guatemalensis,2,0,sampled,PC12_Cricetidae,1562,Peromyscus_guatemalensis,0,0,0,Rodentia,Peromyscus,guatemalensis,1,3.688879454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1297;2151;2655,NA,NA,NA,NA,9.857436284,15.95,14.61,15.28,-90.77,-93.02,-91.9,22,4.99002434,22,0.11,134.11,201.03,1410.81,1739.49,1.791759469,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,-2.045501737
Peromyscus_gymnotis,,,,Peromyscus_gymnotis_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_gymnotis,2,0,sampled,PC12_Cricetidae,1563,Peromyscus_gymnotis,0,0,0,Rodentia,Peromyscus,gymnotis,1,3.688879454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2151;2655,NA,NA,NA,NA,10.60574065,15.76,11.1,13.43,-85.63,-93.48,-89.55,22,4.982647258,27,0.11,152.62,238.62,1148.38,1748.31,1.098612289,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,-2.37301853
Peromyscus_hooperi,,,,Peromyscus_hooperi_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_hooperi,1,0,sampled,PC12_Cricetidae,1564,Peromyscus_hooperi,0,0,0,Rodentia,Peromyscus,hooperi,1,3.583241122,NA,NA,NA,NA,NA,NA,NA,3.511545439,NA,NA,NA,NA,3.09,NA,NA,NA,NA,NA,4.359653206,NA,NA,NA,NA,22.67,10.07,NA,1297;2151;2655,NA,NA,NA,NA,9.898326256,28.35,24.7,26.53,-101.11,-102.98,-102.05,0,2.495681723,0,0.06,17.54,180.39,449.42,957.32,0,NA,3.84351145,NA,NA,0.418301291,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,-2.325660619
Peromyscus_hylocetes,1,2,,Peromyscus_hylocetes_CRICETIDAE_RODENTIA,Peromyscus,CRICETIDAE,,RODENTIA,Mouse-related,Euarchontoglires,Peromyscus_hylocetes,1,0,sampled,PC12_Cricetidae,1565,Peromyscus_hylocetes,0,0,0,Rodentia,Peromyscus,hylocetes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.945910149,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,NA
